DESC_PROVINCIA,CENTRO_EXAMEN,CODIGO_AUTOESCUELA,NOMBRE_AUTOESCUELA,CODIGO_SECCION,MES,ANYO,TIPO_EXAMEN,NOMBRE_PERMISO,NUM_APTOS,NUM_APTOS_1conv,NUM_APTOS_2conv,NUM_APTOS_3o4conv,NUM_APTOS_5_o_mas_conv,NUM_NO_APTOS
Girona,Girona,GE0103,FOR VIA FORMACIO VIARIA,3,6,2017,PRUEBA DESTREZA,AM ,1,0,0,1,0,0
Girona,Girona,GE0103,FOR VIA FORMACIO VIARIA,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,0,1,0,0,0
Girona,Girona,GE0103,FOR VIA FORMACIO VIARIA,4,6,2017,PRUEBA ESPECÍFICO,C  ,1,1,0,0,0,0
Girona,Girona,GE0103,FOR VIA FORMACIO VIARIA,4,6,2017,PRUEBA DESTREZA,A2 ,0,0,0,0,0,1
Girona,Girona,GE0103,FOR VIA FORMACIO VIARIA,4,6,2017,PRUEBA TEÓRICA,A1 ,0,0,0,0,0,1
Girona,Girona,GE0246,FORMULA 1,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,2
Girona,Girona,GE0246,FORMULA 1,1,6,2017,PRUEBA TEÓRICA,B  ,5,3,1,1,0,2
Girona,Girona,GE0249,FRESER,2,6,2017,PRUEBA TEÓRICA,B  ,1,0,1,0,0,0
Girona,Girona,GE0119,GIRONA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,0,3,2,0,9
Girona,Girona,GE0119,GIRONA,1,6,2017,PRUEBA TEÓRICA,B  ,3,2,0,0,1,3
Girona,Girona,GE0142,GUIXOLS,2,6,2017,PRUEBA TEÓRICA,B  ,1,1,0,0,0,0
Girona,Girona,GE0142,GUIXOLS,2,6,2017,PRUEBA DESTREZA,AM ,2,2,0,0,0,1
Girona,Girona,GE0142,GUIXOLS,2,6,2017,PRUEBA ESPECÍFICO,AM ,1,1,0,0,0,0
Girona,Girona,GE0142,GUIXOLS,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,1,0,0,6
Girona,Girona,GE0245,HOY VOY GIRONA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,14,4,4,4,2,14
Girona,Girona,GE0245,HOY VOY GIRONA,1,6,2017,PRUEBA TEÓRICA,B  ,36,23,6,5,2,24
Girona,Girona,GE0230,INSTITUT UNIVERSITARI DE LA CONDUCCIO,1,6,2017,PRUEBA TEÓRICA,B  ,8,5,1,2,0,13
Girona,Girona,GE0230,INSTITUT UNIVERSITARI DE LA CONDUCCIO,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,10
Girona,Girona,GE0230,INSTITUT UNIVERSITARI DE LA CONDUCCIO,1,6,2017,PRUEBA TEÓRICA,A1 ,1,0,0,1,0,0
Girona,Girona,GE0230,INSTITUT UNIVERSITARI DE LA CONDUCCIO,2,6,2017,PRUEBA TEÓRICA,B  ,2,0,1,1,0,1
Girona,Girona,GE0107,L ESTEL,1,6,2017,PRUEBA ESPECÍFICO,A1 ,1,1,0,0,0,0
Girona,Girona,GE0107,L ESTEL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,6,1,4,0,1,8
Girona,Girona,GE0107,L ESTEL,1,6,2017,PRUEBA TEÓRICA,B  ,11,7,2,1,1,10
Girona,Girona,GE0107,L ESTEL,1,6,2017,PRUEBA TEÓRICA,A1 ,1,1,0,0,0,0
Girona,Girona,GE0107,L ESTEL,2,6,2017,PRUEBA TEÓRICA,B  ,15,5,3,6,1,37
Girona,Girona,GE0107,L ESTEL,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,40,20,16,3,1,41
Girona,Girona,GE0107,L ESTEL,4,6,2017,PRUEBA DESTREZA,AM ,1,1,0,0,0,0
Girona,Girona,GE0107,L ESTEL,4,6,2017,PRUEBA TEÓRICA,A1 ,2,0,0,2,0,0
Girona,Girona,GE0107,L ESTEL,4,6,2017,PRUEBA DESTREZA,A1 ,0,0,0,0,0,2
Girona,Girona,GE0107,L ESTEL,4,6,2017,PRUEBA ESPECÍFICO,A1 ,1,0,0,1,0,1
Girona,Girona,GE0107,L ESTEL,4,6,2017,PRUEBA ESPECÍFICO,A2 ,2,1,1,0,0,0
Girona,Girona,GE0107,L ESTEL,4,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,1
Girona,Girona,GE0107,L ESTEL,4,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,1,1,0,0,0,0
Girona,Girona,GE0107,L ESTEL,4,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,7,3,4,0,0,2
Girona,Girona,GE0107,L ESTEL,4,6,2017,PRUEBA ESPECÍFICO,AM ,2,1,1,0,0,3
Girona,Girona,GE0213,LA SELVA,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,0,1,1,1,4
Girona,Girona,GE0213,LA SELVA,3,6,2017,PRUEBA TEÓRICA,B  ,4,3,0,1,0,6
Girona,Girona,GE0150,LLADO,2,6,2017,PRUEBA TEÓRICA,B  ,2,1,1,0,0,4
Girona,Girona,GE0150,LLADO,2,6,2017,PRUEBA ESPECÍFICO,AM ,1,0,1,0,0,1
Girona,Girona,GE0150,LLADO,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Girona,Girona,GE0150,LLADO,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,2,1,2,0,8
Girona,Girona,GE0076,LLAGOSTERA,1,6,2017,PRUEBA TEÓRICA,B  ,3,2,1,0,0,2
Girona,Girona,GE0076,LLAGOSTERA,1,6,2017,PRUEBA DESTREZA,AM ,2,1,1,0,0,1
Girona,Girona,GE0076,LLAGOSTERA,1,6,2017,PRUEBA ESPECÍFICO,AM ,2,2,0,0,0,0
Girona,Girona,GE0076,LLAGOSTERA,1,6,2017,PRUEBA ESPECÍFICO,A2 ,1,1,0,0,0,0
Girona,Girona,GE0076,LLAGOSTERA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,7,4,3,0,0,5
Girona,Girona,GE0076,LLAGOSTERA,1,6,2017,PRUEBA DESTREZA,A2 ,1,0,1,0,0,0
Girona,Girona,GE0076,LLAGOSTERA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,6,6,0,0,0,0
Girona,Girona,GE0076,LLAGOSTERA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,2,2,0,0,0,0
Girona,Girona,GE0076,LLAGOSTERA,2,6,2017,PRUEBA ESPECÍFICO,A2 ,2,2,0,0,0,0
Girona,Girona,GE0076,LLAGOSTERA,2,6,2017,PRUEBA TEÓRICA,A2 ,1,0,0,1,0,0
Girona,Girona,GE0076,LLAGOSTERA,2,6,2017,PRUEBA DESTREZA,A2 ,1,0,1,0,0,0
Girona,Girona,GE0076,LLAGOSTERA,2,6,2017,PRUEBA TEÓRICA,B  ,6,6,0,0,0,0
Girona,Girona,GE0076,LLAGOSTERA,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,0
Girona,Girona,GE0076,LLAGOSTERA,3,6,2017,PRUEBA TEÓRICA,B  ,2,2,0,0,0,1
Girona,Girona,GE0076,LLAGOSTERA,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,2,1,2,0,4
Girona,Girona,GE0076,LLAGOSTERA,4,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,7,4,2,0,1,2
Girona,Girona,GE0076,LLAGOSTERA,4,6,2017,PRUEBA TEÓRICA,A1 ,1,1,0,0,0,1
Girona,Girona,GE0076,LLAGOSTERA,4,6,2017,PRUEBA ESPECÍFICO,A1 ,2,2,0,0,0,0
Girona,Girona,GE0192,LLANCA,1,6,2017,PRUEBA ESPECÍFICO,AM ,1,1,0,0,0,0
Girona,Girona,GE0192,LLANCA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,2,1,2,0,0
Girona,Girona,GE0192,LLANCA,1,6,2017,PRUEBA ESPECÍFICO,A2 ,1,1,0,0,0,0
Girona,Girona,GE0192,LLANCA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Girona,Girona,GE0192,LLANCA,1,6,2017,PRUEBA TEÓRICA,B  ,4,4,0,0,0,1
Girona,Girona,GE0127,LLORET,1,6,2017,PRUEBA TEÓRICA,B  ,6,6,0,0,0,1
Girona,Girona,GE0127,LLORET,1,6,2017,PRUEBA ESPECÍFICO,A2 ,2,2,0,0,0,0
Girona,Girona,GE0127,LLORET,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,1,0,1,0,0
Girona,Girona,GE0127,LLORET,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,1,1,0,0,0,0
Girona,Girona,GE0127,LLORET,1,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,2
Girona,Girona,GE0127,LLORET,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,4,4,0,0,0,0
Girona,Girona,GE0223,MAITE,1,6,2017,PRUEBA TEÓRICA,B  ,0,0,0,0,0,1
Girona,Girona,GE0223,MAITE,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,1
Girona,Girona,GE0247,MALAVELLA,1,6,2017,PRUEBA TEÓRICA,B  ,4,4,0,0,0,2
Girona,Girona,GE0247,MALAVELLA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,1
Girona,Girona,GE0206,MARINA TORROELLA,1,6,2017,PRUEBA TEÓRICA,B  ,3,2,1,0,0,3
Girona,Girona,GE0206,MARINA TORROELLA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,8,4,1,2,1,9
Girona,Girona,GE0206,MARINA TORROELLA,1,6,2017,PRUEBA ESPECÍFICO,AM ,3,3,0,0,0,0
Girona,Girona,GE0140,MEDITERRANIA,1,6,2017,PRUEBA ESPECÍFICO,AM ,4,4,0,0,0,0
Girona,Girona,GE0140,MEDITERRANIA,1,6,2017,PRUEBA ESPECÍFICO,A2 ,2,1,1,0,0,0
Girona,Girona,GE0140,MEDITERRANIA,1,6,2017,PRUEBA TEÓRICA,A2 ,1,1,0,0,0,0
Girona,Girona,GE0140,MEDITERRANIA,1,6,2017,PRUEBA DESTREZA,AM ,2,2,0,0,0,0
Girona,Girona,GE0140,MEDITERRANIA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,1,1,2,0,14
Girona,Girona,GE0140,MEDITERRANIA,1,6,2017,PRUEBA TEÓRICA,B  ,7,5,2,0,0,7
Girona,Girona,GE0140,MEDITERRANIA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,3,3,0,0,0,0
Girona,Girona,GE0139,MIGDIA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,3,1,2,0,0,1
Girona,Girona,GE0139,MIGDIA,1,6,2017,PRUEBA TEÓRICA,B  ,2,0,2,0,0,4
Girona,Girona,GE0139,MIGDIA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,4,0,0,1,4
Girona,Girona,GE0210,MILENIUM,1,6,2017,PRUEBA TEÓRICA,B  ,4,1,1,1,1,2
Girona,Girona,GE0210,MILENIUM,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,0,1,0,1,2
Girona,Girona,GE0217,MONT,1,6,2017,PRUEBA DESTREZA,AM ,0,0,0,0,0,1
Girona,Girona,GE0217,MONT,1,6,2017,PRUEBA ESPECÍFICO,AM ,1,1,0,0,0,0
Girona,Girona,GE0217,MONT,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,2,0,1,0,2
Girona,Girona,GE0217,MONT,1,6,2017,PRUEBA TEÓRICA,B  ,1,1,0,0,0,4
Girona,Girona,GE0250,OXFORD,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,1,0,1,0,0
Girona,Girona,GE0250,OXFORD,1,6,2017,PRUEBA TEÓRICA,B  ,6,5,0,0,1,4
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA ESPECÍFICO,A1 ,2,2,0,0,0,0
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA DESTREZA,EC ,2,1,1,0,0,6
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EB ,1,0,1,0,0,0
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA DESTREZA,AM ,3,3,0,0,0,0
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA DESTREZA,C  ,3,3,0,0,0,3
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA ESPECÍFICO,C  ,6,4,2,0,0,2
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA ESPECÍFICO,AM ,4,4,0,0,0,1
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,2,3,0,0,4
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA TEÓRICA,A1 ,2,2,0,0,0,0
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,2,0,2,0,0,0
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA ESPECÍFICO,EC ,2,1,0,1,0,1
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EC ,1,0,0,1,0,1
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA TEÓRICA,A2 ,1,1,0,0,0,0
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA DESTREZA,A2 ,0,0,0,0,0,1
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA ESPECÍFICO,A2 ,3,3,0,0,0,0
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA ESPECÍFICO,EB ,2,2,0,0,0,0
Girona,Girona,GE0133,PALAFRUGELL,1,6,2017,PRUEBA TEÓRICA,B  ,4,3,1,0,0,5
Girona,Girona,GE0027,PALAMOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,1,0,0,2
Girona,Girona,GE0027,PALAMOS,1,6,2017,PRUEBA DESTREZA,AM ,2,1,0,1,0,0
Girona,Girona,GE0027,PALAMOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,0,0,0,0,0,1
Girona,Girona,GE0027,PALAMOS,1,6,2017,PRUEBA ESPECÍFICO,A2 ,2,1,0,1,0,0
Girona,Girona,GE0027,PALAMOS,1,6,2017,PRUEBA TEÓRICA,A2 ,0,0,0,0,0,1
Girona,Girona,GE0027,PALAMOS,1,6,2017,PRUEBA DESTREZA,A1 ,1,1,0,0,0,0
Girona,Girona,GE0027,PALAMOS,1,6,2017,PRUEBA TEÓRICA,B  ,3,2,1,0,0,3
Girona,Girona,GE0027,PALAMOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,1,1,0,0,0,0
Girona,Girona,GE0027,PALAMOS,1,6,2017,PRUEBA ESPECÍFICO,AM ,1,1,0,0,0,0
Girona,Girona,GE0079,PARES,1,6,2017,PRUEBA DESTREZA,A1 ,0,0,0,0,0,1
Girona,Girona,GE0079,PARES,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,11,10,0,1,0,7
Girona,Girona,GE0079,PARES,1,6,2017,PRUEBA TEÓRICA,A1 ,3,3,0,0,0,1
Girona,Girona,GE0079,PARES,1,6,2017,PRUEBA ESPECÍFICO,AM ,7,7,0,0,0,1
Girona,Girona,GE0079,PARES,1,6,2017,PRUEBA ESPECÍFICO,A1 ,2,2,0,0,0,2
Girona,Girona,GE0079,PARES,1,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,1
Girona,Girona,GE0079,PARES,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,2,2,0,0,0,0
Girona,Girona,GE0079,PARES,1,6,2017,PRUEBA TEÓRICA,A2 ,1,1,0,0,0,0
Girona,Girona,GE0079,PARES,1,6,2017,PRUEBA TEÓRICA,B  ,10,5,3,1,1,7
Girona,Girona,GE0079,PARES,1,6,2017,PRUEBA DESTREZA,AM ,2,2,0,0,0,0
Girona,Girona,GE0079,PARES,1,6,2017,PRUEBA ESPECÍFICO,A2 ,2,1,0,1,0,2
Girona,Girona,GE0082,SACREST,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,0,0,1,0
Girona,Girona,GE0087,SAN CRISTOBAL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Girona,Girona,GE0087,SAN CRISTOBAL,1,6,2017,PRUEBA ESPECÍFICO,A2 ,1,1,0,0,0,0
Girona,Girona,GE0087,SAN CRISTOBAL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,1,0,2,1,10
Girona,Girona,GE0087,SAN CRISTOBAL,1,6,2017,PRUEBA DESTREZA,A1 ,1,1,0,0,0,1
Girona,Girona,GE0087,SAN CRISTOBAL,1,6,2017,PRUEBA TEÓRICA,B  ,4,1,1,2,0,4
Girona,Girona,GE0087,SAN CRISTOBAL,7,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,C  ,1,0,1,0,0,0
Girona,Girona,GE0087,SAN CRISTOBAL,7,6,2017,PRUEBA ESPECÍFICO,C  ,2,2,0,0,0,0
Girona,Girona,GE0087,SAN CRISTOBAL,7,6,2017,PRUEBA ESPECÍFICO,A1 ,1,1,0,0,0,0
Girona,Girona,GE0087,SAN CRISTOBAL,7,6,2017,PRUEBA TEÓRICA,B  ,4,2,1,0,1,6
Girona,Girona,GE0087,SAN CRISTOBAL,7,6,2017,PRUEBA DESTREZA,B96,3,0,1,2,0,3
Girona,Girona,GE0087,SAN CRISTOBAL,7,6,2017,PRUEBA TEÓRICA,A1 ,3,1,1,1,0,0
Girona,Girona,GE0087,SAN CRISTOBAL,7,6,2017,PRUEBA ESPECÍFICO,AM ,1,1,0,0,0,0
Girona,Girona,GE0087,SAN CRISTOBAL,7,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,0,1,1,0,6
Girona,Girona,GE0087,SAN CRISTOBAL,7,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,1,0,0,0,1,0
Girona,Girona,GE0087,SAN CRISTOBAL,8,6,2017,PRUEBA ESPECÍFICO,AM ,1,1,0,0,0,0
Girona,Girona,GE0087,SAN CRISTOBAL,8,6,2017,PRUEBA TEÓRICA,B  ,2,2,0,0,0,2
Girona,Girona,GE0087,SAN CRISTOBAL,8,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,2
Girona,Girona,GE0087,SAN CRISTOBAL,8,6,2017,PRUEBA DESTREZA,AM ,0,0,0,0,0,1
Girona,Girona,GE0087,SAN CRISTOBAL,9,6,2017,PRUEBA TEÓRICA,A1 ,1,0,0,0,1,0
Girona,Girona,GE0087,SAN CRISTOBAL,9,6,2017,PRUEBA TEÓRICA,B  ,1,0,1,0,0,0
Girona,Girona,GE0087,SAN CRISTOBAL,9,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,1,2,1,0,0
Girona,Girona,GE0087,SAN CRISTOBAL,9,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,2,2,0,0,0,0
Girona,Girona,GE0087,SAN CRISTOBAL,9,6,2017,PRUEBA DESTREZA,A1 ,1,1,0,0,0,0
Girona,Girona,GE0248,SANT FELIU,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,2,2,1,0,6
Girona,Girona,GE0248,SANT FELIU,1,6,2017,PRUEBA TEÓRICA,B  ,5,4,0,0,1,4
Girona,Girona,GE0248,SANT FELIU,1,6,2017,PRUEBA ESPECÍFICO,AM ,6,5,1,0,0,2
Girona,Girona,GE0145,SANT JAUME,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,1,1,2,1,3
Girona,Girona,GE0145,SANT JAUME,1,6,2017,PRUEBA TEÓRICA,B  ,2,1,0,1,0,4
Girona,Girona,GE0164,SANT PAU AUTO ESCOLA,1,6,2017,PRUEBA DESTREZA,EC ,1,0,0,1,0,0
Girona,Girona,GE0164,SANT PAU AUTO ESCOLA,1,6,2017,PRUEBA ESPECÍFICO,A2 ,0,0,0,0,0,1
Girona,Girona,GE0164,SANT PAU AUTO ESCOLA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,3
Girona,Girona,GE0164,SANT PAU AUTO ESCOLA,1,6,2017,PRUEBA TEÓRICA,B  ,1,0,0,0,1,3
Girona,Girona,GE0164,SANT PAU AUTO ESCOLA,1,6,2017,PRUEBA ESPECÍFICO,C  ,1,1,0,0,0,0
Girona,Girona,GE0164,SANT PAU AUTO ESCOLA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,1
Girona,Girona,GE0164,SANT PAU AUTO ESCOLA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EC ,1,1,0,0,0,0
Girona,Girona,GE0218,SANTA CRISTINA,1,6,2017,PRUEBA ESPECÍFICO,A2 ,1,1,0,0,0,0
Girona,Girona,GE0218,SANTA CRISTINA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,0,1,1,0,2
Girona,Girona,GE0218,SANTA CRISTINA,1,6,2017,PRUEBA DESTREZA,A1 ,1,1,0,0,0,0
Girona,Girona,GE0218,SANTA CRISTINA,1,6,2017,PRUEBA TEÓRICA,B  ,2,2,0,0,0,2
Girona,Girona,GE0218,SANTA CRISTINA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,1,1,0,0,0,0
Girona,Girona,GE0218,SANTA CRISTINA,1,6,2017,PRUEBA ESPECÍFICO,AM ,6,5,1,0,0,0
Girona,Girona,GE0218,SANTA CRISTINA,1,6,2017,PRUEBA DESTREZA,AM ,2,2,0,0,0,0
Girona,Girona,GE0218,SANTA CRISTINA,1,6,2017,PRUEBA ESPECÍFICO,A1 ,1,0,0,1,0,0
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA ESPECÍFICO,A1 ,0,0,0,0,0,2
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA ESPECÍFICO,C1 ,0,0,0,0,0,1
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EC ,1,1,0,0,0,1
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA ESPECÍFICO,C  ,3,2,0,1,0,1
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA TEÓRICA,A1 ,1,1,0,0,0,1
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,D  ,1,0,1,0,0,1
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA ESPECÍFICO,A2 ,2,2,0,0,0,0
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA TEÓRICA,B  ,13,8,3,2,0,15
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA ESPECÍFICO,EC ,4,4,0,0,0,0
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA DESTREZA,B96,1,0,1,0,0,0
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA DESTREZA,EC ,1,1,0,0,0,2
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,0,0,0,0,0,1
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA DESTREZA,D  ,1,0,1,0,0,1
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,3,2,0,1,0,2
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA ESPECÍFICO,D  ,1,0,1,0,0,0
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA ESPECÍFICO,AM ,2,2,0,0,0,0
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,C  ,2,2,0,0,0,1
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,18,6,3,4,5,19
Girona,Girona,GE0203,SOLE,2,6,2017,PRUEBA DESTREZA,C  ,5,2,3,0,0,2
Girona,Girona,GE0203,SOLE,3,6,2017,PRUEBA TEÓRICA,B  ,1,1,0,0,0,0
Girona,Girona,GE0203,SOLE,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,1,0,0,0
Girona,Girona,GE0203,SOLE,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,C  ,0,0,0,0,0,1
Girona,Girona,GE0203,SOLE,4,6,2017,PRUEBA TEÓRICA,B  ,2,0,1,1,0,0
Girona,Girona,GE0203,SOLE,4,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,1,1,0,0,0
Girona,Girona,B 0337,SOLE,8,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,1,0,2,0,7
Girona,Girona,GE0175,STOP,1,6,2017,PRUEBA DESTREZA,A2 ,2,0,1,1,0,0
Girona,Girona,GE0175,STOP,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,2,1,1,1,12
Girona,Girona,GE0175,STOP,1,6,2017,PRUEBA DESTREZA,A1 ,0,0,0,0,0,2
Girona,Girona,GE0175,STOP,1,6,2017,PRUEBA TEÓRICA,B  ,10,6,3,1,0,3
Girona,Girona,GE0175,STOP,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,1
Girona,Girona,GE0095,TECNICA,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,2,1,1,0,0,0
Girona,Girona,GE0095,TECNICA,2,6,2017,PRUEBA ESPECÍFICO,A2 ,1,0,1,0,0,1
Girona,Girona,GE0095,TECNICA,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,10,3,3,1,3,5
Girona,Girona,GE0095,TECNICA,2,6,2017,PRUEBA TEÓRICA,B  ,2,1,1,0,0,1
Girona,Girona,GE0211,TOSSA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Girona,Girona,GE0211,TOSSA,1,6,2017,PRUEBA TEÓRICA,B  ,8,5,2,1,0,2
